"bpTime","subid","clipNo","grain","bp"
2272.9923,18,8,"f",97
2275.6322,18,8,"f",97
2276.7359,18,8,"f",97
2278.3919,18,8,"f",97
2279.7042,18,8,"f",97
2283.6487,18,8,"f",97
2285.9123,18,8,"f",97
2290.0962,18,8,"f",97
2292.6003,18,8,"f",97
2300.3684,18,8,"f",97
2303.6881,18,8,"f",97
2307.232,18,8,"f",97
2316.3762,18,8,"f",97
2320.2559,18,8,"f",97
2326.7998,18,8,"f",97
2329.0235,18,8,"f",97
2333.7517,18,8,"f",97
2337.4637,18,8,"f",97
2338.0001,18,8,"f",97
2348.0876,18,8,"f",97
2348.9755,18,8,"f",97
2354.5036,18,8,"f",97
2357.0075,18,8,"f",97
2359.2476,18,8,"f",97
2362.4076,18,8,"f",97
2363.6075,18,8,"f",97
2369.2472,18,8,"f",97
2371.3594,18,8,"f",97
2383.1434,18,8,"f",97
2385.6393,18,8,"f",97
2387.3515,18,8,"f",97
2390.2072,18,8,"f",97
2393.9673,18,8,"f",97
2397.8634,18,8,"f",97
2401.3513,18,8,"f",97
2404.9272,18,8,"f",97
2411.5832,18,8,"f",97
2417.759,18,8,"f",97
2422.367,18,8,"f",97
2426.9029,18,8,"f",97
2431.7028,18,8,"f",97
2432.6549,18,8,"f",97
2437.4418,18,8,"f",97
2437.999,18,8,"f",97
2445.5193,18,8,"f",97
2449.1656,18,9,"f",92
2454.4531,18,9,"f",92
2458.781,18,9,"f",92
2462.877,18,9,"f",92
2468.2053,18,9,"f",92
2468.8129,18,9,"f",92
2473.341,18,9,"f",92
2476.2769,18,9,"f",92
2478.2691,18,9,"f",92
2485.0049,18,9,"f",92
2490.3648,18,9,"f",92
2499.5968,18,9,"f",92
2500.1166,18,9,"f",92
2512.1968,18,9,"f",92
2512.8126,18,9,"f",92
2517.7566,18,9,"f",92
2518.6924,18,9,"f",92
2526.4604,18,9,"f",92
2528.0519,18,9,"f",92
2532.7327,18,9,"f",92
2535.0764,18,9,"f",92
2538.5484,18,9,"f",92
2541.4363,18,9,"f",92
2542.0843,18,9,"f",92
2543.8363,18,9,"f",92
2545.6364,18,9,"f",92
2550.3719,18,9,"f",92
2552.2522,18,9,"f",92
2557.2122,18,9,"f",92
2559.9242,18,9,"f",92
2562.0761,18,9,"f",92
2566.4845,18,9,"f",92
2570.372,18,9,"f",92
2572.3401,18,9,"f",92
2574.3322,18,9,"f",92
2578.396,18,9,"f",92
2580.6116,18,9,"f",92
2583.556,18,9,"f",92
2587.9961,18,9,"f",92
2589.4039,18,9,"f",92
2591.1395,18,9,"f",92
2593.0198,18,9,"f",92
2596.676,18,9,"f",92
2598.4842,18,9,"f",92
2602.9559,18,9,"f",92
2605.1479,18,9,"f",92
2607.2914,18,9,"f",92
2609.5155,18,9,"f",92
2612.1478,18,9,"f",92
2616.0837,18,9,"f",92
2618.5157,18,9,"f",92
2621.0916,18,9,"f",92
2622.6356,18,9,"f",92
2624.6115,18,9,"f",92
2627.1798,18,9,"f",92
2629.1476,18,9,"f",92
2633.0676,18,9,"f",92
2636.1476,18,9,"f",92
2638.4199,18,9,"f",92
2642.0995,18,9,"f",92
2642.8676,18,9,"f",92
2646.8514,18,9,"f",92
2648.7154,18,9,"f",92
2651.1873,18,9,"f",92
2652.6994,18,9,"f",92
2655.9554,18,9,"f",92
2658.0833,18,9,"f",92
2662.4197,18,9,"f",92
2663.0516,18,9,"f",92
2665.9073,18,9,"f",92
2666.9393,18,9,"f",92
2670.0833,18,9,"f",92
2670.6193,18,9,"f",92
2675.5953,18,9,"f",92
2677.3712,18,9,"f",92
2683.2191,18,9,"f",92
2687.4512,18,9,"f",92
2689.8431,18,9,"f",92
2693.9311,18,9,"f",92
2700.7231,18,9,"f",92
2704.4271,18,9,"f",92
2711.4749,18,9,"f",92
2717.0431,18,9,"f",92
2722.3069,18,9,"f",92
2724.4347,18,9,"f",92
2728.6747,18,9,"f",92
2733.4027,18,9,"f",92
2737.1015,18,10,"f",41
2739.4854,18,10,"f",41
2741.6534,18,10,"f",41
2743.5495,18,10,"f",41
2747.3174,18,10,"f",41
2757.5012,18,10,"f",41
2770.9092,18,10,"f",41
2772.4289,18,10,"f",41
2776.6372,18,10,"f",41
2779.1412,18,10,"f",41
2782.101,18,10,"f",41
2783.637,18,10,"f",41
2787.9327,18,10,"f",41
2792.2211,18,10,"f",41
2794.3247,18,10,"f",41
2798.7809,18,10,"f",41
2803.5009,18,10,"f",41
2806.3248,18,10,"f",41
2813.5168,18,10,"f",41
2822.9727,18,10,"f",41
2831.4368,18,10,"f",41
2840.8606,18,10,"f",41
2843.4202,18,10,"f",41
2847.3726,18,10,"f",41
2851.3964,18,10,"f",41
2855.6845,18,10,"f",41
2858.0123,18,10,"f",41
2860.3564,18,10,"f",41
2861.1403,18,10,"f",41
2863.6524,18,10,"f",41
2866.4923,18,10,"f",41
2870.4601,18,10,"f",41
2877.5162,18,10,"f",41
2886.6281,18,10,"f",41
17.7000999999046,2,1,"f",24
46.6922999999523,2,1,"f",24
71.1965,2,1,"f",24
78.2677000000477,2,1,"f",24
87.4355999999046,2,1,"f",24
92.1957999999523,2,1,"f",24
105.188200000048,2,1,"f",24
129.371599999905,2,1,"f",24
161.275799999952,2,1,"f",24
165.035099999905,2,1,"f",24
177.403200000048,2,1,"f",24
187.675,2,1,"f",24
195.9145,2,1,"f",24
203.082799999952,2,1,"f",24
218.290700000048,2,1,"f",24
224.850700000048,2,1,"f",24
240.946700000048,2,1,"f",24
248.474099999905,2,1,"f",24
256.762700000048,2,1,"f",24
266.778399999857,2,1,"f",24
272.626299999952,2,1,"f",24
277.866299999952,2,1,"f",24
286.698200000048,2,1,"f",24
302.458200000048,2,1,"f",24
304.449100000143,2,2,"f",14
326.753200000048,2,2,"f",14
349.721100000143,2,2,"f",14
375.512400000095,2,2,"f",14
414.528700000048,2,2,"f",14
422.984,2,2,"f",14
427.5765,2,2,"f",14
435.384300000191,2,2,"f",14
445.152300000191,2,2,"f",14
505.928300000191,2,2,"f",14
522.727400000095,2,2,"f",14
558.479700000048,2,2,"f",14
566.2635,2,2,"f",14
609.901099999905,2,3,"f",16
629.837200000048,2,3,"f",16
662.317,2,3,"f",16
667.965599999904,2,3,"f",16
700.308799999952,2,3,"f",16
703.412200000048,2,3,"f",16
710.693700000048,2,3,"f",16
722.300599999905,2,3,"f",16
735.2525,2,3,"f",16
758.292200000048,2,3,"f",16
771.900200000048,2,3,"f",16
780.268200000048,2,3,"f",16
822.732099999905,2,3,"f",16
864.459599999905,2,3,"f",16
895.699599999905,2,3,"f",16
915.265299999952,2,4,"f",9
930.113199999809,2,4,"f",9
968.553,2,4,"f",9
979.752899999857,2,4,"f",9
994.729799999952,2,4,"f",9
1012.50489999986,2,4,"f",9
1036.94469999981,2,4,"f",9
1060.32829999995,2,4,"f",9
1084.93619999981,2,4,"f",9
1266.94939999986,2,5,"f",10
1270.65429999995,2,5,"f",10
1301.50939999986,2,5,"f",10
1340.48519999981,2,5,"f",10
1369.66079999995,2,5,"f",10
1390.91619999981,2,5,"f",10
1405.3965999999,2,5,"f",10
1440.5085999999,2,5,"f",10
1460.04429999995,2,5,"f",10
1477.38119999981,2,5,"f",10
1551.39730000019,2,6,"f",8
1582.78970000005,2,6,"f",8
1635.3244000001,2,6,"f",8
1721.932,2,6,"f",8
1755.30760000014,2,6,"f",8
1771.7234000001,2,6,"f",8
1804.84370000005,2,6,"f",8
1825.47510000014,2,6,"f",8
1848.93980000019,2,7,"f",11
1851.7005,2,7,"f",11
1865.81960000014,2,7,"f",11
1940.93220000005,2,7,"f",11
1982.8434000001,2,7,"f",11
1985.65980000019,2,7,"f",11
1998.79470000005,2,7,"f",11
2012.78720000005,2,7,"f",11
2078.54680000019,2,7,"f",11
2085.56260000014,2,7,"f",11
2128.3864000001,2,7,"f",11
2142.40010000014,2,8,"f",8
2297.92770000005,2,8,"f",8
2339.19120000005,2,8,"f",8
2358.423,2,8,"f",8
2376.87920000005,2,8,"f",8
2425.93460000014,2,8,"f",8
2436.5104000001,2,8,"f",8
2445.08629999995,2,8,"f",8
2454.8285999999,2,9,"f",9
2462.48439999986,2,9,"f",9
2478.4365,2,9,"f",9
2516.2685,2,9,"f",9
2528.84489999986,2,9,"f",9
2632.7875999999,2,9,"f",9
2661.14669999981,2,9,"f",9
2702.4830999999,2,9,"f",9
2713.12289999986,2,9,"f",9
2741.56529999995,2,10,"f",3
2831.317,2,10,"f",3
2846.05310000014,2,10,"f",3
6.90089999997616,20,1,"f",43
7.57269999998808,20,1,"f",43
8.79680000001192,20,1,"f",43
9.32510000002384,20,1,"f",43
10.5086999999881,20,1,"f",43
11.5886999999881,20,1,"f",43
14.4046999999881,20,1,"f",43
15.7326999999881,20,1,"f",43
17.4686999999881,20,1,"f",43
19.0923000000119,20,1,"f",43
23.3648999999762,20,1,"f",43
31.8846000000238,20,1,"f",43
46.2125,20,1,"f",43
47.9805,20,1,"f",43
60.1963999999762,20,1,"f",43
65.9005,20,1,"f",43
72.9801999999881,20,1,"f",43
79.7801999999881,20,1,"f",43
82.9241999999881,20,1,"f",43
85.7483000000119,20,1,"f",43
88.7403000000119,20,1,"f",43
97.756,20,1,"f",43
99.188,20,1,"f",43
115.675899999976,20,1,"f",43
124.427699999988,20,1,"f",43
162.867100000024,20,1,"f",43
169.259399999976,20,1,"f",43
172.955399999976,20,1,"f",43
180.771300000012,20,1,"f",43
184.051600000024,20,1,"f",43
190.747199999988,20,1,"f",43
197.803199999988,20,1,"f",43
218.499,20,1,"f",43
231.706899999976,20,1,"f",43
236.866899999976,20,1,"f",43
242.298699999988,20,1,"f",43
246.402800000012,20,1,"f",43
257.874600000024,20,1,"f",43
278.4105,20,1,"f",43
283.138399999976,20,1,"f",43
286.210399999976,20,1,"f",43
288.642300000012,20,1,"f",43
299.818300000012,20,1,"f",43
304.224100000024,20,2,"f",64
306.919699999988,20,2,"f",64
309.424,20,2,"f",64
310.64,20,2,"f",64
315.544,20,2,"f",64
318.055699999988,20,2,"f",64
322.192199999988,20,2,"f",64
327.975899999976,20,2,"f",64
342.999800000012,20,2,"f",64
352.407800000012,20,2,"f",64
355.767600000024,20,2,"f",64
357.8475,20,2,"f",64
359.4875,20,2,"f",64
361.2555,20,2,"f",64
366.127600000024,20,2,"f",64
368.039800000012,20,2,"f",64
370.943300000012,20,2,"f",64
374.7275,20,2,"f",64
380.047899999976,20,2,"f",64
387.135399999976,20,2,"f",64
392.031199999988,20,2,"f",64
404.159300000012,20,2,"f",64
410.775199999988,20,2,"f",64
413.335100000024,20,2,"f",64
416.590899999976,20,2,"f",64
424.271100000024,20,2,"f",64
433.383,20,2,"f",64
438.775,20,2,"f",64
441.638800000012,20,2,"f",64
443.278800000012,20,2,"f",64
446.151,20,2,"f",64
447.871,20,2,"f",64
450.118800000012,20,2,"f",64
451.719100000024,20,2,"f",64
454.566800000012,20,2,"f",64
457.702899999976,20,2,"f",64
458.750600000024,20,2,"f",64
462.126800000012,20,2,"f",64
466.286800000012,20,2,"f",64
472.366699999988,20,2,"f",64
507.438100000024,20,2,"f",64
516.030300000012,20,2,"f",64
519.446300000012,20,2,"f",64
530.502300000012,20,2,"f",64
531.950100000024,20,2,"f",64
541.582100000024,20,2,"f",64
542.118,20,2,"f",64
543.301899999976,20,2,"f",64
544.326,20,2,"f",64
548.286199999988,20,2,"f",64
549.773899999976,20,2,"f",64
551.286,20,2,"f",64
554.653899999976,20,2,"f",64
557.702199999988,20,2,"f",64
560.558,20,2,"f",64
568.677800000012,20,2,"f",64
573.085800000012,20,2,"f",64
575.901800000012,20,2,"f",64
581.093699999988,20,2,"f",64
588.365699999988,20,2,"f",64
591.413600000024,20,2,"f",64
600.5895,20,2,"f",64
602.8215,20,2,"f",64
605.0525,20,3,"f",59
607.764199999988,20,3,"f",59
615.524300000012,20,3,"f",59
620.860399999976,20,3,"f",59
624.972300000012,20,3,"f",59
630.108199999988,20,3,"f",59
632.620399999976,20,3,"f",59
636.956300000012,20,3,"f",59
642.772199999988,20,3,"f",59
645.244199999988,20,3,"f",59
647.724099999964,20,3,"f",59
652.460599999964,20,3,"f",59
656.988099999964,20,3,"f",59
660.188399999976,20,3,"f",59
663.571899999976,20,3,"f",59
667.732,20,3,"f",59
676.859800000012,20,3,"f",59
692.435699999988,20,3,"f",59
694.427699999988,20,3,"f",59
696.803599999964,20,3,"f",59
699.299699999988,20,3,"f",59
702.147599999964,20,3,"f",59
706.523699999988,20,3,"f",59
707.931300000012,20,3,"f",59
710.907199999988,20,3,"f",59
712.587199999988,20,3,"f",59
715.067699999988,20,3,"f",59
725.387199999988,20,3,"f",59
729.979800000012,20,3,"f",59
738.259399999976,20,3,"f",59
739.427300000012,20,3,"f",59
741.195699999988,20,3,"f",59
742.067399999976,20,3,"f",59
744.395300000012,20,3,"f",59
759.995199999988,20,3,"f",59
766.571099999964,20,3,"f",59
778.139099999964,20,3,"f",59
798.010599999964,20,3,"f",59
802.690899999976,20,3,"f",59
807.146699999988,20,3,"f",59
820.098699999988,20,3,"f",59
824.010800000012,20,3,"f",59
835.3705,20,3,"f",59
839.922399999976,20,3,"f",59
842.4105,20,3,"f",59
852.058300000012,20,3,"f",59
858.514399999976,20,3,"f",59
875.754300000012,20,3,"f",59
884.530099999964,20,3,"f",59
886.282,20,3,"f",59
889.594399999976,20,3,"f",59
896.09,20,3,"f",59
900.194,20,3,"f",59
903.890099999964,20,3,"f",59
906.849899999976,20,3,"f",59
908.137899999976,20,3,"f",59
911.704099999964,20,4,"f",62
913.568,20,4,"f",62
920.624199999988,20,4,"f",62
928.296300000012,20,4,"f",62
931.392,20,4,"f",62
934.248099999964,20,4,"f",62
936.943599999964,20,4,"f",62
940.767899999976,20,4,"f",62
947.015800000012,20,4,"f",62
948.495800000012,20,4,"f",62
955.351800000012,20,4,"f",62
956.207800000012,20,4,"f",62
964.471699999988,20,4,"f",62
968.311699999988,20,4,"f",62
969.679599999964,20,4,"f",62
978.391599999964,20,4,"f",62
985.175599999964,20,4,"f",62
989.4875,20,4,"f",62
995.167399999976,20,4,"f",62
1000.18339999998,20,4,"f",62
1002.6635,20,4,"f",62
1004.67159999996,20,4,"f",62
1026.95119999999,20,4,"f",62
1032.7195,20,4,"f",62
1034.751,20,4,"f",62
1039.19089999998,20,4,"f",62
1041.391,20,4,"f",62
1048.53480000001,20,4,"f",62
1049.54289999998,20,4,"f",62
1064.68680000001,20,4,"f",62
1070.59889999998,20,4,"f",62
1087.95869999999,20,4,"f",62
1092.21459999996,20,4,"f",62
1098.5825,20,4,"f",62
1105.72639999998,20,4,"f",62
1107.29439999998,20,4,"f",62
1111.86209999996,20,4,"f",62
1114.88630000001,20,4,"f",62
1117.83,20,4,"f",62
1121.99839999998,20,4,"f",62
1124.13430000001,20,4,"f",62
1130.36639999998,20,4,"f",62
1161.85389999998,20,4,"f",62
1164.51759999996,20,4,"f",62
1165.84589999998,20,4,"f",62
1169.07809999996,20,4,"f",62
1173.838,20,4,"f",62
1177.55009999996,20,4,"f",62
1179.43789999998,20,4,"f",62
1183.02209999996,20,4,"f",62
1185.98209999996,20,4,"f",62
1190.37369999999,20,4,"f",62
1197.10139999998,20,4,"f",62
1199.72559999996,20,4,"f",62
1207.14959999996,20,4,"f",62
1210.46959999996,20,4,"f",62
1214.15759999996,20,4,"f",62
1217.6215,20,4,"f",62
1220.70139999998,20,4,"f",62
1223.2455,20,4,"f",62
1225.7815,20,4,"f",62
1239.52469999999,20,5,"f",36
1240.88490000004,20,5,"f",36
1242.86860000002,20,5,"f",36
1250.8045,20,5,"f",36
1252.9005,20,5,"f",36
1254.9405,20,5,"f",36
1259.46830000001,20,5,"f",36
1263.27610000002,20,5,"f",36
1269.4125,20,5,"f",36
1294.42810000002,20,5,"f",36
1312.244,20,5,"f",36
1319.38,20,5,"f",36
1327.69190000004,20,5,"f",36
1388.0675,20,5,"f",36
1389.55519999999,20,5,"f",36
1394.86730000001,20,5,"f",36
1405.23519999999,20,5,"f",36
1409.44310000002,20,5,"f",36
1412.92310000002,20,5,"f",36
1450.5225,20,5,"f",36
1458.13869999999,20,5,"f",36
1459.39460000002,20,5,"f",36
1470.27469999999,20,5,"f",36
1515.77060000002,20,5,"f",36
1516.94619999999,20,5,"f",36
1518.15419999999,20,5,"f",36
1519.99410000002,20,5,"f",36
1521.57019999999,20,5,"f",36
1522.89010000002,20,5,"f",36
1523.99390000004,20,5,"f",36
1526.13010000002,20,5,"f",36
1528.25810000002,20,5,"f",36
1533.3245,20,6,"f",86
1557.01240000004,20,6,"f",86
1557.60410000002,20,6,"f",86
1559.44420000005,20,6,"f",86
1560.30020000005,20,6,"f",86
1561.87630000001,20,6,"f",86
1563.16420000005,20,6,"f",86
1564.26810000002,20,6,"f",86
1565.58020000005,20,6,"f",86
1566.25220000005,20,6,"f",86
1567.48420000005,20,6,"f",86
1569.74020000005,20,6,"f",86
1572.276,20,6,"f",86
1573.29210000002,20,6,"f",86
1575.61970000005,20,6,"f",86
1576.78020000005,20,6,"f",86
1581.66010000002,20,6,"f",86
1586.02,20,6,"f",86
1588.076,20,6,"f",86
1594.57220000005,20,6,"f",86
1605.04380000001,20,6,"f",86
1608.81990000004,20,6,"f",86
1611.41980000001,20,6,"f",86
1616.05180000001,20,6,"f",86
1619.71560000002,20,6,"f",86
1625.29960000002,20,6,"f",86
1627.46760000002,20,6,"f",86
1630.43560000002,20,6,"f",86
1632.75530000001,20,6,"f",86
1636.77160000002,20,6,"f",86
1640.82770000005,20,6,"f",86
1645.25160000002,20,6,"f",86
1650.36340000004,20,6,"f",86
1655.9555,20,6,"f",86
1665.22730000001,20,6,"f",86
1670.10720000005,20,6,"f",86
1672.07520000005,20,6,"f",86
1674.26880000001,20,6,"f",86
1675.07530000001,20,6,"f",86
1678.1475,20,6,"f",86
1680.08310000002,20,6,"f",86
1683.17920000005,20,6,"f",86
1686.72320000005,20,6,"f",86
1689.05110000002,20,6,"f",86
1700.44320000005,20,6,"f",86
1703.851,20,6,"f",86
1705.443,20,6,"f",86
1707.36270000005,20,6,"f",86
1712.25070000005,20,6,"f",86
1713.10690000004,20,6,"f",86
1715.17090000004,20,6,"f",86
1717.76280000001,20,6,"f",86
1721.01080000001,20,6,"f",86
1722.32270000005,20,6,"f",86
1724.77890000004,20,6,"f",86
1727.53910000002,20,6,"f",86
1728.98680000001,20,6,"f",86
1731.33040000004,20,6,"f",86
1732.90690000004,20,6,"f",86
1738.00270000005,20,6,"f",86
1740.48270000005,20,6,"f",86
1743.63460000002,20,6,"f",86
1745.98680000001,20,6,"f",86
1753.30660000002,20,6,"f",86
1755.73860000002,20,6,"f",86
1761.67470000005,20,6,"f",86
1765.3945,20,6,"f",86
1769.35440000004,20,6,"f",86
1771.94660000002,20,6,"f",86
1775.80230000001,20,6,"f",86
1778.43430000001,20,6,"f",86
1782.354,20,6,"f",86
1787.85030000001,20,6,"f",86
1791.8825,20,6,"f",86
1793.63430000001,20,6,"f",86
1799.46610000002,20,6,"f",86
1803.29820000005,20,6,"f",86
1818.082,20,6,"f",86
1819.62630000001,20,6,"f",86
1821.46580000001,20,6,"f",86
1824.45010000002,20,6,"f",86
1828.706,20,6,"f",86
1833.0845,20,7,"f",42
1840.60469999999,20,7,"f",42
1843.7405,20,7,"f",42
1845.7245,20,7,"f",42
1851.0525,20,7,"f",42
1940.89169999999,20,7,"f",42
1941.78769999999,20,7,"f",42
1943.40359999996,20,7,"f",42
1945.62769999999,20,7,"f",42
1947.87539999998,20,7,"f",42
1949.6035,20,7,"f",42
1951.17159999996,20,7,"f",42
1953.47539999998,20,7,"f",42
1959.94739999998,20,7,"f",42
1961.90739999998,20,7,"f",42
1967.05139999998,20,7,"f",42
1973.29939999998,20,7,"f",42
1976.21939999998,20,7,"f",42
1980.14739999998,20,7,"f",42
1985.787,20,7,"f",42
1991.57919999999,20,7,"f",42
1993.61109999996,20,7,"f",42
1998.15569999999,20,7,"f",42
2002.39509999996,20,7,"f",42
2012.339,20,7,"f",42
2021.275,20,7,"f",42
2026.77889999998,20,7,"f",42
2033.65889999998,20,7,"f",42
2040.97869999999,20,7,"f",42
2050.80269999999,20,7,"f",42
2071.25059999996,20,7,"f",42
2078.09039999998,20,7,"f",42
2081.95439999998,20,7,"f",42
2085.17830000001,20,7,"f",42
2090.60230000001,20,7,"f",42
2095.91439999998,20,7,"f",42
2102.25819999999,20,7,"f",42
2103.72219999999,20,7,"f",42
2111.04239999998,20,7,"f",42
2117.59409999996,20,7,"f",42
2127.62609999996,20,7,"f",42
2140.83240000004,20,8,"f",46
2155.33610000002,20,8,"f",46
2167.73630000001,20,8,"f",46
2176.94430000001,20,8,"f",46
2183.72819999999,20,8,"f",46
2194.77610000002,20,8,"f",46
2209.20790000004,20,8,"f",46
2283.81540000004,20,8,"f",46
2285.111,20,8,"f",46
2286.09540000004,20,8,"f",46
2289.7275,20,8,"f",46
2292.3915,20,8,"f",46
2294.57519999999,20,8,"f",46
2296.27119999999,20,8,"f",46
2297.21490000004,20,8,"f",46
2302.58319999999,20,8,"f",46
2306.48730000001,20,8,"f",46
2315.903,20,8,"f",46
2321.047,20,8,"f",46
2325.271,20,8,"f",46
2327.167,20,8,"f",46
2328.45480000001,20,8,"f",46
2330.10290000004,20,8,"f",46
2353.70290000004,20,8,"f",46
2363.51860000002,20,8,"f",46
2370.80660000002,20,8,"f",46
2373.11060000002,20,8,"f",46
2375.9505,20,8,"f",46
2383.06260000002,20,8,"f",46
2388.21440000004,20,8,"f",46
2389.79840000004,20,8,"f",46
2391.20630000001,20,8,"f",46
2393.98230000001,20,8,"f",46
2397.19030000001,20,8,"f",46
2399.57430000001,20,8,"f",46
2400.30240000004,20,8,"f",46
2401.36619999999,20,8,"f",46
2404.07830000001,20,8,"f",46
2408.39019999999,20,8,"f",46
2410.39819999999,20,8,"f",46
2416.88580000001,20,8,"f",46
2417.90210000002,20,8,"f",46
2422.04610000002,20,8,"f",46
2425.142,20,8,"f",46
2432.318,20,8,"f",46
2442.75040000004,20,8,"f",46
2448.98860000002,20,9,"f",55
2450.789,20,9,"f",55
2453.77270000005,20,9,"f",55
2457.17260000002,20,9,"f",55
2461.02860000002,20,9,"f",55
2464.03620000005,20,9,"f",55
2467.7325,20,9,"f",55
2474.73230000001,20,9,"f",55
2492.74830000001,20,9,"f",55
2498.31620000005,20,9,"f",55
2503.47590000004,20,9,"f",55
2510.44410000002,20,9,"f",55
2514.34010000002,20,9,"f",55
2517.48410000002,20,9,"f",55
2526.54020000005,20,9,"f",55
2534.60390000004,20,9,"f",55
2542.53190000004,20,9,"f",55
2554.02780000001,20,9,"f",55
2558.63570000005,20,9,"f",55
2562.78,20,9,"f",55
2569.56360000002,20,9,"f",55
2573.03570000005,20,9,"f",55
2580.09990000004,20,9,"f",55
2588.9475,20,9,"f",55
2593.88380000001,20,9,"f",55
2618.28330000001,20,9,"f",55
2622.04360000002,20,9,"f",55
2624.755,20,9,"f",55
2629.13110000002,20,9,"f",55
2637.60310000002,20,9,"f",55
2640.915,20,9,"f",55
2641.491,20,9,"f",55
2646.899,20,9,"f",55
2648.80290000004,20,9,"f",55
2654.05860000002,20,9,"f",55
2657.85880000001,20,9,"f",55
2659.77860000002,20,9,"f",55
2668.515,20,9,"f",55
2669.29890000004,20,9,"f",55
2672.40280000001,20,9,"f",55
2674.55480000001,20,9,"f",55
2685.93070000005,20,9,"f",55
2689.97860000002,20,9,"f",55
2694.6425,20,9,"f",55
2704.38620000005,20,9,"f",55
2709.74640000004,20,9,"f",55
2714.86640000004,20,9,"f",55
2719.57070000005,20,9,"f",55
2724.34630000001,20,9,"f",55
2728.84230000001,20,9,"f",55
2734.65820000005,20,9,"f",55
2743.33269999999,20,10,"f",42
2746.78869999999,20,10,"f",42
2754.85260000002,20,10,"f",42
2758.58830000001,20,10,"f",42
2763.29230000001,20,10,"f",42
2768.7725,20,10,"f",42
2771.7485,20,10,"f",42
2774.30030000001,20,10,"f",42
2776.48469999999,20,10,"f",42
2777.4285,20,10,"f",42
2781.2925,20,10,"f",42
2782.23639999998,20,10,"f",42
2785.00410000002,20,10,"f",42
2789.1325,20,10,"f",42
2794.2045,20,10,"f",42
2796.46819999999,20,10,"f",42
2798.20419999999,20,10,"f",42
2809.49219999999,20,10,"f",42
2812.44380000001,20,10,"f",42
2815.30010000002,20,10,"f",42
2817.66039999998,20,10,"f",42
2818.89210000002,20,10,"f",42
2820.86,20,10,"f",42
2821.91580000001,20,10,"f",42
2826.228,20,10,"f",42
2830.62,20,10,"f",42
2835.732,20,10,"f",42
2848.79580000001,20,10,"f",42
2855.88389999998,20,10,"f",42
2862.89989999998,20,10,"f",42
2864.18760000002,20,10,"f",42
2869.73960000002,20,10,"f",42
2873.13169999999,20,10,"f",42
2875.21169999999,20,10,"f",42
2882.69960000002,20,10,"f",42
2886.7955,20,10,"f",42
16.527,21,1,"c",12
34.262,21,1,"c",12
48.31,21,1,"c",12
70.9899000000954,21,1,"c",12
91.5896999998093,21,1,"c",12
125.101599999905,21,1,"c",12
158.349300000191,21,1,"c",12
177.949099999905,21,1,"c",12
201.156800000191,21,1,"c",12
218.652699999809,21,1,"c",12
257.588300000191,21,1,"c",12
275.364400000095,21,1,"c",12
303.802700000286,21,2,"c",8
348.673800000191,21,2,"c",8
363.465800000191,21,2,"c",8
414.098,21,2,"c",8
426.081300000191,21,2,"c",8
464.137,21,2,"c",8
507.224800000191,21,2,"c",8
558.784200000286,21,2,"c",8
699.997900000095,21,3,"c",4
719.245599999905,21,3,"c",4
752.485599999904,21,3,"c",4
802.773099999905,21,3,"c",4
928.409900000095,21,4,"c",7
957.92180000019,21,4,"c",7
998.297400000095,21,4,"c",7
1037.03319999981,21,4,"c",7
1057.681,21,4,"c",7
1079.0489000001,21,4,"c",7
1137.1534000001,21,4,"c",7
1264.62170000029,21,5,"c",2
1381.60510000038,21,5,"c",2
1537.63810000038,21,6,"c",3
1760.0285,21,6,"c",3
1827.716,21,6,"c",3
1970.117,21,7,"c",4
2016.1485,21,7,"c",4
2074.18810000038,21,7,"c",4
2124.0439000001,21,7,"c",4
2435.0080999999,21,8,"c",1
2463.486,21,9,"c",3
2514.18179999971,21,9,"c",3
2530.1575999999,21,9,"c",3
2742.76619999981,21,10,"c",5
2767.1259000001,21,10,"c",5
2772.9339000001,21,10,"c",5
2859.5170999999,21,10,"c",5
2884.76530000019,21,10,"c",5
4.43669999998808,22,1,"f",41
5.61269999998808,22,1,"f",41
7.60469999998808,22,1,"f",41
9.85260000002384,22,1,"f",41
11.5646000000238,22,1,"f",41
15.1966000000238,22,1,"f",41
17.0286000000238,22,1,"f",41
27.5166000000238,22,1,"f",41
44.0681000000238,22,1,"f",41
56.156,22,1,"f",41
71.2601000000238,22,1,"f",41
76.8441999999881,22,1,"f",41
83.212,22,1,"f",41
85.9796000000238,22,1,"f",41
88.0358999999762,22,1,"f",41
92.5798999999762,22,1,"f",41
100.2275,22,1,"f",41
105.459800000012,22,1,"f",41
114.195600000024,22,1,"f",41
127.035800000012,22,1,"f",41
163.859300000012,22,1,"f",41
168.242899999976,22,1,"f",41
180.843300000012,22,1,"f",41
188.043100000024,22,1,"f",41
192.387199999988,22,1,"f",41
193.938699999988,22,1,"f",41
198.347,22,1,"f",41
202.387100000024,22,1,"f",41
225.523,22,1,"f",41
228.186800000012,22,1,"f",41
239.826699999988,22,1,"f",41
251.922699999988,22,1,"f",41
256.4665,22,1,"f",41
262.0425,22,1,"f",41
264.5705,22,1,"f",41
272.010399999976,22,1,"f",41
278.114399999976,22,1,"f",41
284.250300000012,22,1,"f",41
288.234399999976,22,1,"f",41
296.290199999988,22,1,"f",41
301.6105,22,1,"f",41
303.937300000012,22,2,"f",31
310.089199999988,22,2,"f",31
